Season,Team,Lg,Salary,player_id
1984-85,,NBA,"$600,000",cartwbi01
1985-86,New York Knicks,NBA,"$925,000",cartwbi01
1986-87,New York Knicks,NBA,"$1,000,025",cartwbi01
1987-88,New York Knicks,NBA,"$1,135,000",cartwbi01
1988-89,Chicago Bulls,NBA,"$1,225,000",cartwbi01
1989-90,Chicago Bulls,NBA,"$1,320,000",cartwbi01
1990-91,Chicago Bulls,NBA,"$1,100,000",cartwbi01
1991-92,Chicago Bulls,NBA,"$2,000,000",cartwbi01
1992-93,Chicago Bulls,NBA,"$2,200,000",cartwbi01
1993-94,Chicago Bulls,NBA,"$2,400,000",cartwbi01
1994-95,Seattle SuperSonics,NBA,"$1,502,000",cartwbi01
Career,(may be incomplete),,"$15,407,025",cartwbi01
