Season,Team,Lg,Salary,player_id
1990-91,New Jersey Nets,NBA,"$525,000",blaylmo01
1991-92,New Jersey Nets,NBA,"$575,000",blaylmo01
1992-93,Atlanta Hawks,NBA,"$660,000",blaylmo01
1993-94,Atlanta Hawks,NBA,"$1,630,000",blaylmo01
1994-95,Atlanta Hawks,NBA,"$2,100,000",blaylmo01
1995-96,Atlanta Hawks,NBA,"$2,500,000",blaylmo01
1996-97,Atlanta Hawks,NBA,"$2,800,000",blaylmo01
1997-98,Atlanta Hawks,NBA,"$3,000,000",blaylmo01
1998-99,Atlanta Hawks,NBA,"$3,600,000",blaylmo01
1999-00,Golden State Warriors,NBA,"$4,200,000",blaylmo01
2000-01,Golden State Warriors,NBA,"$4,800,000",blaylmo01
2001-02,Golden State Warriors,NBA,"$5,400,000",blaylmo01
Career,(may be incomplete),,"$31,790,000",blaylmo01
