Season,Team,Lg,Salary,player_id
2019-20,Cleveland Cavaliers,NBA,"$65,978",newmama01
2021-22,Cleveland Cavaliers,NBA,"$85,578",newmama01
Career,(may be incomplete),,"$151,556",newmama01
