Season,Team,Lg,Salary,player_id
2014-15,New York Knicks,NBA,"$235,762",gallola01
2015-16,New York Knicks,NBA,"$845,059",gallola01
2016-17,Sacramento Kings,NBA,"$5,200,000",gallola01
2017-18,Detroit Pistons,NBA,"$6,666,667",gallola01
2018-19,Detroit Pistons,NBA,"$7,000,000",gallola01
2019-20,Detroit Pistons,NBA,"$7,333,333",gallola01
2020-21,Phoenix Suns,NBA,"$1,620,564",gallola01
2021-22,Brooklyn Nets,NBA,"$257,418",gallola01
2021-22,Milwaukee Bucks,NBA,"$128,709",gallola01
Career,(may be incomplete),,"$29,287,512",gallola01
