Season,Team,Lg,Salary,player_id
2005-06,New Orleans/Oklahoma City Hornets,NBA,"$398,762",bassbr01
2006-07,New Orleans/Oklahoma City Hornets,NBA,"$664,209",bassbr01
2007-08,Dallas Mavericks,NBA,"$770,610",bassbr01
2008-09,Dallas Mavericks,NBA,"$826,269",bassbr01
2009-10,Orlando Magic,NBA,"$4,000,000",bassbr01
2010-11,Orlando Magic,NBA,"$4,000,000",bassbr01
2011-12,Boston Celtics,NBA,"$4,250,000",bassbr01
2012-13,Boston Celtics,NBA,"$6,000,000",bassbr01
2013-14,Boston Celtics,NBA,"$6,450,000",bassbr01
2014-15,Boston Celtics,NBA,"$6,900,000",bassbr01
2015-16,Los Angeles Lakers,NBA,"$3,000,000",bassbr01
2016-17,Los Angeles Clippers,NBA,"$1,551,659",bassbr01
Career,(may be incomplete),,"$38,811,509",bassbr01
