Season,Team,Lg,Salary,player_id
2003-04,New York Knicks,NBA,"$1,840,800",sweetmi01
2004-05,New York Knicks,NBA,"$1,978,920",sweetmi01
2005-06,Chicago Bulls,NBA,"$2,116,920",sweetmi01
2006-07,Chicago Bulls,NBA,"$2,696,956",sweetmi01
Career,(may be incomplete),,"$8,633,596",sweetmi01
