Season,Team,Lg,Salary,player_id
2005-06,Utah Jazz,NBA,"$3,487,400",willide01
2006-07,Utah Jazz,NBA,"$3,749,040",willide01
2007-08,Utah Jazz,NBA,"$4,010,640",willide01
2008-09,Utah Jazz,NBA,"$5,069,449",willide01
2009-10,Utah Jazz,NBA,"$12,323,900",willide01
2010-11,New Jersey Nets,NBA,"$14,940,152",willide01
2011-12,New Jersey Nets,NBA,"$16,359,805",willide01
2012-13,Brooklyn Nets,NBA,"$17,177,795",willide01
2013-14,Brooklyn Nets,NBA,"$18,466,130",willide01
2014-15,Brooklyn Nets,NBA,"$19,754,465",willide01
2015-16,Brooklyn Nets,NBA,"$5,500,000",willide01
2015-16,Dallas Mavericks,NBA,"$5,500,000",willide01
2016-17,Dallas Mavericks,NBA,"$9,000,000",willide01
2016-17,Brooklyn Nets,NBA,"$5,500,000",willide01
2016-17,Cleveland Cavaliers,NBA,"$259,626",willide01
2017-18,Brooklyn Nets,NBA,"$5,474,787",willide01
2018-19,Brooklyn Nets,NBA,"$5,474,787",willide01
2019-20,Brooklyn Nets,NBA,"$5,474,787",willide01
Career,(may be incomplete),,"$157,522,763",willide01
