Season,Team,Lg,Salary,player_id
1996-97,Portland Trail Blazers,NBA,"$247,500",jordare01
1997-98,Minnesota Timberwolves,NBA,"$272,250",jordare01
1999-00,Washington Wizards,NBA,"$510,000",jordare01
Career,(may be incomplete),,"$1,029,750",jordare01
