Season,Team,Lg,Salary,player_id
2005-06,Orlando Magic,NBA,"$398,762",dienetr01
2006-07,Orlando Magic,NBA,"$664,209",dienetr01
2007-08,Indiana Pacers,NBA,"$1,500,000",dienetr01
2008-09,Indiana Pacers,NBA,"$1,620,000",dienetr01
2009-10,Indiana Pacers,NBA,"$1,740,000",dienetr01
Career,(may be incomplete),,"$5,922,971",dienetr01
