Season,Team,Lg,Salary,player_id
1984-85,Phoenix Suns,NBA,"$80,000",pittmch01
1985-86,Phoenix Suns,NBA,"$105,000",pittmch01
Career,(may be incomplete),,"$185,000",pittmch01
