Season,Team,Lg,Salary,player_id
1997-98,Phoenix Suns,NBA,"$50,000",cunniwi01
1998-99,New Jersey Nets,NBA,"$350,000",cunniwi01
2000-01,Vancouver Grizzlies,NBA,"$498,500",cunniwi01
Career,(may be incomplete),,"$898,500",cunniwi01
