Season,Team,Lg,Salary,player_id
1994-95,New York Knicks,NBA,"$555,000",wardch01
1995-96,New York Knicks,NBA,"$722,000",wardch01
1996-97,New York Knicks,NBA,"$888,000",wardch01
1997-98,New York Knicks,NBA,"$1,054,500",wardch01
1998-99,New York Knicks,NBA,"$1,221,000",wardch01
1999-00,New York Knicks,NBA,"$4,540,000",wardch01
2000-01,New York Knicks,NBA,"$5,040,000",wardch01
2001-02,New York Knicks,NBA,"$5,110,000",wardch01
2002-03,New York Knicks,NBA,"$5,570,000",wardch01
2003-04,New York Knicks,NBA,"$6,030,000",wardch01
2004-05,Houston Rockets,NBA,"$1,700,000",wardch01
2005-06,Houston Rockets,NBA,"$1,870,000",wardch01
Career,(may be incomplete),,"$34,300,500",wardch01
