Season,Team,Lg,Salary,player_id
1990-91,Sacramento Kings,NBA,"$650,000",causwdu01
1991-92,Sacramento Kings,NBA,"$820,000",causwdu01
1992-93,Sacramento Kings,NBA,"$950,000",causwdu01
1993-94,Sacramento Kings,NBA,"$1,260,000",causwdu01
1994-95,Sacramento Kings,NBA,"$1,545,000",causwdu01
1995-96,Sacramento Kings,NBA,"$1,830,000",causwdu01
1996-97,Sacramento Kings,NBA,"$2,215,000",causwdu01
1997-98,Miami Heat,NBA,"$1,211,705",causwdu01
1998-99,Miami Heat,NBA,"$1,454,000",causwdu01
1999-00,Miami Heat,NBA,"$1,696,387",causwdu01
2000-01,Miami Heat,NBA,"$4,000,000",causwdu01
Career,(may be incomplete),,"$17,632,092",causwdu01
