Season,Team,Lg,Salary,player_id
1998-99,Chicago Bulls,NBA,"$540,000",benjaco01
1999-00,Chicago Bulls,NBA,"$696,000",benjaco01
2000-01,Chicago Bulls,NBA,"$749,160",benjaco01
Career,(may be incomplete),,"$1,985,160",benjaco01
