Season,Team,Lg,Salary,player_id
1987-88,Golden State Warriors,NBA,"$353,000",frankte01
1988-89,Golden State Warriors,NBA,"$303,000",frankte01
1993-94,Minnesota Timberwolves,NBA,"$200,000",frankte01
Career,(may be incomplete),,"$856,000",frankte01
