Season,Team,Lg,Salary,player_id
2008-09,Sacramento Kings,NBA,"$971,160",greendo01
2009-10,Sacramento Kings,NBA,"$1,044,000",greendo01
2010-11,Sacramento Kings,NBA,"$1,116,840",greendo01
2011-12,Sacramento Kings,NBA,"$2,015,896",greendo01
Career,(may be incomplete),,"$5,147,896",greendo01
