Season,Team,Lg,Salary,player_id
2011-12,New York Knicks,NBA,"$473,604",jordaje01
2014-15,Brooklyn Nets,NBA,"$915,243",jordaje01
Career,(may be incomplete),,"$1,388,847",jordaje01
