Season,Team,Lg,Salary,player_id
1993-94,Portland Trail Blazers,NBA,"$650,000",robinja02
1994-95,Portland Trail Blazers,NBA,"$845,000",robinja02
1995-96,Portland Trail Blazers,NBA,"$1,040,000",robinja02
1996-97,Minnesota Timberwolves,NBA,"$1,235,000",robinja02
1997-98,Los Angeles Clippers,NBA,"$1,500,000",robinja02
1998-99,Los Angeles Clippers,NBA,"$1,800,000",robinja02
1998-99,Minnesota Timberwolves,NBA,"$537,500",robinja02
1999-00,Los Angeles Clippers,NBA,"$1,866,667",robinja02
1999-00,Minnesota Timberwolves,NBA,"$510,000",robinja02
2000-01,Los Angeles Clippers,NBA,"$1,870,000",robinja02
Career,(may be incomplete),,"$11,854,167",robinja02
