Season,Team,Lg,Salary,player_id
2011-12,Houston Rockets,NBA,"$850,000",parsoch01
2012-13,Houston Rockets,NBA,"$888,250",parsoch01
2013-14,Houston Rockets,NBA,"$926,500",parsoch01
2014-15,Dallas Mavericks,NBA,"$14,700,000",parsoch01
2015-16,Dallas Mavericks,NBA,"$15,361,500",parsoch01
2016-17,Memphis Grizzlies,NBA,"$22,116,750",parsoch01
2017-18,Memphis Grizzlies,NBA,"$23,112,004",parsoch01
2018-19,Memphis Grizzlies,NBA,"$24,107,258",parsoch01
2019-20,Atlanta Hawks,NBA,"$25,102,511",parsoch01
Career,(may be incomplete),,"$127,164,773",parsoch01
