Season,Team,Lg,Salary,player_id
2006-07,Milwaukee Bucks,NBA,"$412,718",noelda01
2007-08,Milwaukee Bucks,NBA,"$687,456",noelda01
Career,(may be incomplete),,"$1,100,174",noelda01
