Season,Team,Lg,Salary,player_id
2018-19,Los Angeles Clippers,NBA,"$3,046,200",robinje01
2019-20,Washington Wizards,NBA,"$3,567,720",robinje01
2020-21,Washington Wizards,NBA,"$3,737,520",robinje01
Career,(may be incomplete),,"$10,351,440",robinje01
