Season,Team,Lg,Salary,player_id
1992-93,Washington Bullets,NBA,"$463,000",macledo01
1993-94,Washington Bullets,NBA,"$601,000",macledo01
1994-95,Washington Bullets,NBA,"$740,000",macledo01
1995-96,Denver Nuggets,NBA,"$925,000",macledo01
1996-97,Philadelphia 76ers,NBA,"$1,780,000",macledo01
1997-98,New Jersey Nets,NBA,"$2,120,000",macledo01
1998-99,Seattle SuperSonics,NBA,"$2,460,000",macledo01
1999-00,Houston Rockets,NBA,"$2,800,000",macledo01
2000-01,Houston Rockets,NBA,"$2,380,000",macledo01
2000-01,Miami Heat,NBA,"$798,500",macledo01
2001-02,Toronto Raptors,NBA,"$965,850",macledo01
Career,(may be incomplete),,"$16,033,350",macledo01
