Season,Team,Lg,Salary,player_id
1996-97,Phoenix Suns,NBA,"$916,000",nashst01
1997-98,Phoenix Suns,NBA,"$1,053,360",nashst01
1998-99,Dallas Mavericks,NBA,"$1,190,760",nashst01
1999-00,Dallas Mavericks,NBA,"$5,500,000",nashst01
2000-01,Dallas Mavericks,NBA,"$5,500,000",nashst01
2001-02,Dallas Mavericks,NBA,"$5,750,000",nashst01
2002-03,Dallas Mavericks,NBA,"$5,750,000",nashst01
2003-04,Dallas Mavericks,NBA,"$5,750,000",nashst01
2004-05,Phoenix Suns,NBA,"$8,750,000",nashst01
2005-06,Phoenix Suns,NBA,"$9,625,000",nashst01
2006-07,Phoenix Suns,NBA,"$10,500,000",nashst01
2007-08,Phoenix Suns,NBA,"$11,375,000",nashst01
2008-09,Phoenix Suns,NBA,"$12,250,000",nashst01
2009-10,Phoenix Suns,NBA,"$13,125,000",nashst01
2010-11,Phoenix Suns,NBA,"$10,310,938",nashst01
2011-12,Phoenix Suns,NBA,"$11,689,062",nashst01
2012-13,Los Angeles Lakers,NBA,"$8,900,000",nashst01
2013-14,Los Angeles Lakers,NBA,"$9,300,500",nashst01
2014-15,Los Angeles Lakers,NBA,"$9,701,000",nashst01
Career,(may be incomplete),,"$146,936,620",nashst01
