Season,Team,Lg,Salary,player_id
1994-95,Phoenix Suns,NBA,"$143,860",ruffitr01
1994-95,Los Angeles Lakers,NBA,"$100,000",ruffitr01
Career,(may be incomplete),,"$243,860",ruffitr01
