Season,Team,Lg,Salary,player_id
1984-85,Houston Rockets,NBA,"$1,300,000",sampsra01
1985-86,Houston Rockets,NBA,"$1,165,500",sampsra01
1986-87,Houston Rockets,NBA,"$1,363,500",sampsra01
1987-88,Golden State Warriors,NBA,"$1,735,000",sampsra01
1988-89,Golden State Warriors,NBA,"$1,960,000",sampsra01
1989-90,Sacramento Kings,NBA,"$2,100,000",sampsra01
1990-91,Sacramento Kings,NBA,"$2,250,000",sampsra01
1991-92,Sacramento Kings,NBA,"$2,685,000",sampsra01
1992-93,Sacramento Kings,NBA,"$2,685,000",sampsra01
Career,(may be incomplete),,"$17,244,000",sampsra01
