Season,Team,Lg,Salary,player_id
2004-05,Chicago Bulls,NBA,"$385,277",duhonch01
2005-06,Chicago Bulls,NBA,"$2,800,000",duhonch01
2006-07,Chicago Bulls,NBA,"$3,024,000",duhonch01
2007-08,Chicago Bulls,NBA,"$3,248,000",duhonch01
2008-09,New York Knicks,NBA,"$5,585,000",duhonch01
2009-10,New York Knicks,NBA,"$6,031,800",duhonch01
2010-11,Orlando Magic,NBA,"$3,500,000",duhonch01
2011-12,Orlando Magic,NBA,"$3,500,000",duhonch01
2012-13,Los Angeles Lakers,NBA,"$3,500,000",duhonch01
2013-14,Los Angeles Lakers,NBA,"$1,500,000",duhonch01
Career,(may be incomplete),,"$33,074,077",duhonch01
