Season,Team,Lg,Salary,player_id
2003-04,Denver Nuggets,NBA,"$3,229,200",anthoca01
2004-05,Denver Nuggets,NBA,"$3,471,360",anthoca01
2005-06,Denver Nuggets,NBA,"$3,713,640",anthoca01
2006-07,Denver Nuggets,NBA,"$4,694,041",anthoca01
2007-08,Denver Nuggets,NBA,"$13,041,250",anthoca01
2008-09,Denver Nuggets,NBA,"$14,410,581",anthoca01
2009-10,Denver Nuggets,NBA,"$15,779,912",anthoca01
2010-11,New York Knicks,NBA,"$17,149,243",anthoca01
2011-12,New York Knicks,NBA,"$18,518,574",anthoca01
2012-13,New York Knicks,NBA,"$19,450,000",anthoca01
2013-14,New York Knicks,NBA,"$22,407,474",anthoca01
2014-15,New York Knicks,NBA,"$22,458,000",anthoca01
2015-16,New York Knicks,NBA,"$22,875,000",anthoca01
2016-17,New York Knicks,NBA,"$24,559,380",anthoca01
2017-18,Oklahoma City Thunder,NBA,"$26,243,760",anthoca01
2018-19,Atlanta Hawks,NBA,"$25,534,253",anthoca01
2018-19,Chicago Bulls,NBA,"$2,393,887",anthoca01
2019-20,Portland Trail Blazers,NBA,"$2,159,029",anthoca01
2020-21,Portland Trail Blazers,NBA,"$1,620,564",anthoca01
2021-22,Los Angeles Lakers,NBA,"$2,641,691",anthoca01
Career,(may be incomplete),,"$266,350,839",anthoca01
