Season,Team,Lg,Salary,player_id
2010-11,Denver Nuggets,NBA,"$3,567,096",mozgoti01
2011-12,Denver Nuggets,NBA,"$3,343,896",mozgoti01
2012-13,Denver Nuggets,NBA,"$3,140,429",mozgoti01
2013-14,Denver Nuggets,NBA,"$4,400,000",mozgoti01
2014-15,Cleveland Cavaliers,NBA,"$4,650,000",mozgoti01
2015-16,Cleveland Cavaliers,NBA,"$4,950,000",mozgoti01
2016-17,Los Angeles Lakers,NBA,"$16,000,000",mozgoti01
2017-18,Brooklyn Nets,NBA,"$15,280,000",mozgoti01
2018-19,Orlando Magic,NBA,"$16,000,000",mozgoti01
2019-20,Orlando Magic,NBA,"$5,573,333",mozgoti01
2021-22,Orlando Magic,NBA,"$5,573,334",mozgoti01
Career,(may be incomplete),,"$82,478,088",mozgoti01
