Season,Team,Lg,Salary,player_id
1984-85,Cleveland Cavaliers,NBA,"$209,000",baglejo01
1985-86,Cleveland Cavaliers,NBA,"$300,000",baglejo01
1986-87,Cleveland Cavaliers,NBA,"$300,000",baglejo01
1987-88,New Jersey Nets,NBA,"$475,000",baglejo01
1988-89,New Jersey Nets,NBA,"$500,000",baglejo01
1990-91,Boston Celtics,NBA,"$550,000",baglejo01
1991-92,Boston Celtics,NBA,"$550,000",baglejo01
1992-93,Boston Celtics,NBA,"$550,000",baglejo01
1993-94,Boston Celtics,NBA,"$600,000",baglejo01
Career,(may be incomplete),,"$4,034,000",baglejo01
