Season,Team,Lg,Salary,player_id
1993-94,Boston Celtics,NBA,"$150,000",wenstma01
1994-95,Boston Celtics,NBA,"$150,000",wenstma01
Career,(may be incomplete),,"$300,000",wenstma01
