Season,Team,Lg,Salary,player_id
2009-10,New Orleans Hornets,NBA,"$457,888",thornma01
2010-11,Sacramento Kings,NBA,"$762,195",thornma01
2011-12,Sacramento Kings,NBA,"$7,000,000",thornma01
2012-13,Sacramento Kings,NBA,"$7,525,000",thornma01
2013-14,Sacramento Kings,NBA,"$8,050,000",thornma01
2014-15,Phoenix Suns,NBA,"$8,575,000",thornma01
2015-16,Houston Rockets,NBA,"$1,186,000",thornma01
2015-16,Washington Wizards,NBA,"$251,107",thornma01
2016-17,Brooklyn Nets,NBA,"$1,315,448",thornma01
Career,(may be incomplete),,"$35,122,638",thornma01
