Season,Team,Lg,Salary,player_id
2012-13,Portland Trail Blazers,NBA,"$2,126,520",leoname01
2013-14,Portland Trail Blazers,NBA,"$2,222,160",leoname01
2014-15,Portland Trail Blazers,NBA,"$2,317,920",leoname01
2015-16,Portland Trail Blazers,NBA,"$3,075,880",leoname01
2016-17,Portland Trail Blazers,NBA,"$9,213,484",leoname01
2017-18,Portland Trail Blazers,NBA,"$9,904,495",leoname01
2018-19,Portland Trail Blazers,NBA,"$10,595,506",leoname01
2019-20,Miami Heat,NBA,"$11,286,515",leoname01
2020-21,Oklahoma City Thunder,NBA,"$9,400,000",leoname01
Career,(may be incomplete),,"$60,142,480",leoname01
