Season,Team,Lg,Salary,player_id
2008-09,Toronto Raptors,NBA,"$1,250,000",ukicro01
2009-10,Milwaukee Bucks,NBA,"$303,232",ukicro01
Career,(may be incomplete),,"$1,553,232",ukicro01
