Season,Team,Lg,Salary,player_id
2016-17,Miami Heat,NBA,"$31,969",georgma01
2016-17,Orlando Magic,NBA,"$31,969",georgma01
2016-17,Boston Celtics,NBA,"$25,000",georgma01
2017-18,Minnesota Timberwolves,NBA,"$1,312,611",georgma01
Career,(may be incomplete),,"$1,401,549",georgma01
