Season,Team,Lg,Salary,player_id
2001-02,Phoenix Suns,NBA,"$89,292",bellch01
2005-06,Milwaukee Bucks,NBA,"$641,748",bellch01
2006-07,Milwaukee Bucks,NBA,"$744,551",bellch01
2007-08,Milwaukee Bucks,NBA,"$3,100,000",bellch01
2008-09,Milwaukee Bucks,NBA,"$3,354,480",bellch01
2009-10,Milwaukee Bucks,NBA,"$3,596,000",bellch01
2010-11,Golden State Warriors,NBA,"$4,447,792",bellch01
2011-12,Golden State Warriors,NBA,"$4,099,920",bellch01
Career,(may be incomplete),,"$20,073,783",bellch01
