Season,Team,Lg,Salary,player_id
1995-96,Utah Jazz,NBA,"$498,000",ostergr01
1996-97,Utah Jazz,NBA,"$573,000",ostergr01
1997-98,Utah Jazz,NBA,"$647,400",ostergr01
1998-99,Utah Jazz,NBA,"$4,333,000",ostergr01
1999-00,Utah Jazz,NBA,"$5,200,000",ostergr01
2000-01,Utah Jazz,NBA,"$5,200,000",ostergr01
2001-02,Utah Jazz,NBA,"$6,933,328",ostergr01
2002-03,Utah Jazz,NBA,"$7,799,996",ostergr01
2003-04,Utah Jazz,NBA,"$8,666,666",ostergr01
2004-05,Sacramento Kings,NBA,"$4,000,000",ostergr01
2005-06,Utah Jazz,NBA,"$4,400,000",ostergr01
Career,(may be incomplete),,"$48,251,390",ostergr01
