Season,Team,Lg,Salary,player_id
2019-20,Washington Wizards,NBA,"$4,469,160",hachiru01
2020-21,Washington Wizards,NBA,"$4,692,840",hachiru01
2021-22,Washington Wizards,NBA,"$4,916,160",hachiru01
Career,(may be incomplete),,"$14,078,160",hachiru01
