Season,Team,Lg,Salary,player_id
1996-97,Toronto Raptors,NBA,"$2,434,000",cambyma01
1997-98,Toronto Raptors,NBA,"$2,799,240",cambyma01
1998-99,New York Knicks,NBA,"$3,164,000",cambyma01
1999-00,New York Knicks,NBA,"$5,250,000",cambyma01
2000-01,New York Knicks,NBA,"$5,750,000",cambyma01
2001-02,New York Knicks,NBA,"$7,300,000",cambyma01
2002-03,Denver Nuggets,NBA,"$6,750,000",cambyma01
2003-04,Denver Nuggets,NBA,"$7,250,000",cambyma01
2004-05,Denver Nuggets,NBA,"$8,500,000",cambyma01
2005-06,Denver Nuggets,NBA,"$9,150,000",cambyma01
2006-07,Denver Nuggets,NBA,"$8,800,000",cambyma01
2007-08,Denver Nuggets,NBA,"$11,250,000",cambyma01
2008-09,Los Angeles Clippers,NBA,"$10,000,000",cambyma01
2009-10,Portland Trail Blazers,NBA,"$7,650,000",cambyma01
2010-11,Portland Trail Blazers,NBA,"$11,749,832",cambyma01
2011-12,Portland Trail Blazers,NBA,"$11,227,250",cambyma01
2012-13,New York Knicks,NBA,"$4,590,338",cambyma01
2013-14,Toronto Raptors,NBA,"$4,383,773",cambyma01
2013-14,Houston Rockets,NBA,"$1,399,507",cambyma01
2014-15,Toronto Raptors,NBA,"$646,609",cambyma01
Career,(may be incomplete),,"$130,044,549",cambyma01
