Season,Team,Lg,Salary,player_id
1985-86,New Jersey Nets,NBA,"$70,000",johnsge02
1985-86,Seattle SuperSonics,NBA,"$70,000",johnsge02
Career,(may be incomplete),,"$140,000",johnsge02
