Season,Team,Lg,Salary,player_id
2003-04,Dallas Mavericks,NBA,"$366,931",daniema01
2004-05,Dallas Mavericks,NBA,"$4,903,000",daniema01
2005-06,Dallas Mavericks,NBA,"$5,393,300",daniema01
2006-07,Indiana Pacers,NBA,"$5,883,600",daniema01
2007-08,Indiana Pacers,NBA,"$6,373,900",daniema01
2008-09,Indiana Pacers,NBA,"$6,864,200",daniema01
2009-10,Boston Celtics,NBA,"$1,990,000",daniema01
2010-11,Sacramento Kings,NBA,"$2,470,000",daniema01
2011-12,Boston Celtics,NBA,"$1,223,166",daniema01
2012-13,Milwaukee Bucks,NBA,"$1,229,255",daniema01
Career,(may be incomplete),,"$36,697,352",daniema01
