Season,Team,Lg,Salary,player_id
1987-88,New York Knicks,NBA,"$275,000",newmajo01
1988-89,New York Knicks,NBA,"$525,000",newmajo01
1990-91,Charlotte Hornets,NBA,"$1,200,000",newmajo01
1991-92,Charlotte Hornets,NBA,"$1,206,000",newmajo01
1992-93,Charlotte Hornets,NBA,"$1,175,000",newmajo01
1993-94,New Jersey Nets,NBA,"$1,435,000",newmajo01
1994-95,Milwaukee Bucks,NBA,"$300,000",newmajo01
1995-96,Milwaukee Bucks,NBA,"$1,100,000",newmajo01
1996-97,Milwaukee Bucks,NBA,"$1,225,000",newmajo01
1997-98,Denver Nuggets,NBA,"$1,325,000",newmajo01
1998-99,Cleveland Cavaliers,NBA,"$1,000,000",newmajo01
1999-00,New Jersey Nets,NBA,"$1,100,000",newmajo01
2000-01,New Jersey Nets,NBA,"$2,000,000",newmajo01
2001-02,Phoenix Suns,NBA,"$1,675,000",newmajo01
2001-02,Dallas Mavericks,NBA,"$1,000,000",newmajo01
Career,(may be incomplete),,"$16,541,000",newmajo01
