Season,Team,Lg,Salary,player_id
1994-95,Milwaukee Bucks,NBA,"$2,900,000",robingl01
1995-96,Milwaukee Bucks,NBA,"$3,770,000",robingl01
1996-97,Milwaukee Bucks,NBA,"$4,640,000",robingl01
1997-98,Milwaukee Bucks,NBA,"$5,510,000",robingl01
1998-99,Milwaukee Bucks,NBA,"$6,380,000",robingl01
1999-00,Milwaukee Bucks,NBA,"$7,250,000",robingl01
2000-01,Milwaukee Bucks,NBA,"$8,120,000",robingl01
2001-02,Milwaukee Bucks,NBA,"$8,990,000",robingl01
2002-03,Atlanta Hawks,NBA,"$9,860,000",robingl01
2003-04,Philadelphia 76ers,NBA,"$10,730,000",robingl01
2004-05,Philadelphia 76ers,NBA,"$12,071,250",robingl01
Career,(may be incomplete),,"$80,221,250",robingl01
