Season,Team,Lg,Salary,player_id
2012-13,New Orleans Hornets,NBA,"$473,604",roberbr01
2013-14,New Orleans Pelicans,NBA,"$788,872",roberbr01
2014-15,Charlotte Hornets,NBA,"$2,732,000",roberbr01
2015-16,Portland Trail Blazers,NBA,"$2,854,940",roberbr01
2016-17,Charlotte Hornets,NBA,"$1,050,961",roberbr01
Career,(may be incomplete),,"$7,900,377",roberbr01
