Season,Team,Lg,Salary,player_id
1990-91,Dallas Mavericks,NBA,"$730,000",whitera01
1991-92,Dallas Mavericks,NBA,"$855,000",whitera01
1992-93,Dallas Mavericks,NBA,"$930,000",whitera01
1993-94,Dallas Mavericks,NBA,"$922,000",whitera01
Career,(may be incomplete),,"$3,437,000",whitera01
