Season,Team,Lg,Salary,player_id
2015-16,Oklahoma City Thunder,NBA,"$2,021,520",payneca01
2016-17,Chicago Bulls,NBA,"$2,112,480",payneca01
2017-18,Chicago Bulls,NBA,"$2,203,440",payneca01
2018-19,Chicago Bulls,NBA,"$3,263,295",payneca01
2018-19,Cleveland Cavaliers,NBA,"$177,062",payneca01
2019-20,Phoenix Suns,NBA,"$196,288",payneca01
2019-20,Toronto Raptors,NBA,"$150,000",payneca01
2020-21,Phoenix Suns,NBA,"$1,977,011",payneca01
2021-22,Phoenix Suns,NBA,"$6,500,000",payneca01
Career,(may be incomplete),,"$18,601,096",payneca01
