Season,Team,Lg,Salary,player_id
2013-14,Washington Wizards,NBA,"$4,278,000",porteot01
2014-15,Washington Wizards,NBA,"$4,470,480",porteot01
2015-16,Washington Wizards,NBA,"$4,662,960",porteot01
2016-17,Washington Wizards,NBA,"$5,893,981",porteot01
2017-18,Washington Wizards,NBA,"$24,773,250",porteot01
2018-19,Chicago Bulls,NBA,"$26,011,913",porteot01
2019-20,Chicago Bulls,NBA,"$27,250,576",porteot01
2020-21,Orlando Magic,NBA,"$28,489,239",porteot01
2021-22,Golden State Warriors,NBA,"$2,389,641",porteot01
Career,(may be incomplete),,"$128,220,040",porteot01
