Season,Team,Lg,Salary,player_id
1990-91,Miami Heat,NBA,"$2,000,000",burtowi01
1991-92,Miami Heat,NBA,"$1,402,000",burtowi01
1992-93,Miami Heat,NBA,"$802,000",burtowi01
1993-94,Miami Heat,NBA,"$1,002,000",burtowi01
1994-95,Miami Heat,NBA,"$1,052,000",burtowi01
1994-95,Philadelphia 76ers,NBA,"$150,000",burtowi01
1996-97,Atlanta Hawks,NBA,"$247,500",burtowi01
Career,(may be incomplete),,"$6,655,500",burtowi01
