Season,Team,Lg,Salary,player_id
2011-12,Phoenix Suns,NBA,"$1,919,160",morrima02
2012-13,Phoenix Suns,NBA,"$2,063,040",morrima02
2013-14,Phoenix Suns,NBA,"$2,091,840",morrima02
2014-15,Phoenix Suns,NBA,"$2,989,239",morrima02
2015-16,Washington Wizards,NBA,"$8,000,000",morrima02
2016-17,Washington Wizards,NBA,"$7,400,000",morrima02
2017-18,Washington Wizards,NBA,"$8,000,000",morrima02
2018-19,New Orleans Pelicans,NBA,"$8,600,000",morrima02
2018-19,Oklahoma City Thunder,NBA,"$573,295",morrima02
2019-20,Detroit Pistons,NBA,"$2,241,808",morrima02
2019-20,Los Angeles Lakers,NBA,"$1,750,000",morrima02
2020-21,Los Angeles Lakers,NBA,"$1,620,564",morrima02
2021-22,Miami Heat,NBA,"$2,641,691",morrima02
Career,(may be incomplete),,"$49,890,637",morrima02
