Season,Team,Lg,Salary,player_id
1987-88,Washington Bullets,NBA,"$250,000",boguemu01
1988-89,Charlotte Hornets,NBA,"$350,000",boguemu01
1990-91,Charlotte Hornets,NBA,"$805,000",boguemu01
1991-92,Charlotte Hornets,NBA,"$906,000",boguemu01
1992-93,Charlotte Hornets,NBA,"$700,000",boguemu01
1993-94,Charlotte Hornets,NBA,"$900,000",boguemu01
1994-95,Charlotte Hornets,NBA,"$1,125,000",boguemu01
1995-96,Charlotte Hornets,NBA,"$1,350,000",boguemu01
1996-97,Charlotte Hornets,NBA,"$1,575,000",boguemu01
1997-98,Charlotte Hornets,NBA,"$1,800,000",boguemu01
1998-99,Golden State Warriors,NBA,"$2,800,000",boguemu01
1999-00,Toronto Raptors,NBA,"$510,000",boguemu01
2000-01,Toronto Raptors,NBA,"$1,740,000",boguemu01
2001-02,Dallas Mavericks,NBA,"$1,520,860",boguemu01
2002-03,Dallas Mavericks,NBA,"$1,659,120",boguemu01
2003-04,Dallas Mavericks,NBA,"$437,420",boguemu01
Career,(may be incomplete),,"$18,428,400",boguemu01
