Season,Team,Lg,Salary,player_id
1992-93,Utah Jazz,NBA,"$140,000",legleti01
1993-94,Dallas Mavericks,NBA,"$250,000",legleti01
1995-96,Washington Bullets,NBA,"$250,000",legleti01
1996-97,Washington Bullets,NBA,"$450,000",legleti01
1997-98,Washington Wizards,NBA,"$1,105,000",legleti01
1998-99,Washington Wizards,NBA,"$1,320,000",legleti01
1999-00,Orlando Magic,NBA,"$1,119,000",legleti01
1999-00,Golden State Warriors,NBA,"$510,000",legleti01
Career,(may be incomplete),,"$5,144,000",legleti01
