Season,Team,Lg,Salary,player_id
2006-07,Memphis Grizzlies,NBA,"$1,011,720",lowryky01
2007-08,Memphis Grizzlies,NBA,"$1,087,680",lowryky01
2008-09,Houston Rockets,NBA,"$1,163,520",lowryky01
2009-10,Houston Rockets,NBA,"$2,034,997",lowryky01
2010-11,Houston Rockets,NBA,"$5,750,000",lowryky01
2011-12,Houston Rockets,NBA,"$5,750,000",lowryky01
2012-13,Toronto Raptors,NBA,"$5,750,000",lowryky01
2013-14,Toronto Raptors,NBA,"$6,210,000",lowryky01
2014-15,Toronto Raptors,NBA,"$12,000,000",lowryky01
2015-16,Toronto Raptors,NBA,"$12,000,000",lowryky01
2016-17,Toronto Raptors,NBA,"$12,000,000",lowryky01
2017-18,Toronto Raptors,NBA,"$28,703,704",lowryky01
2018-19,Toronto Raptors,NBA,"$31,200,000",lowryky01
2019-20,Toronto Raptors,NBA,"$33,296,296",lowryky01
2020-21,Toronto Raptors,NBA,"$30,500,000",lowryky01
2021-22,Miami Heat,NBA,"$26,984,128",lowryky01
Career,(may be incomplete),,"$215,442,045",lowryky01
