Season,Team,Lg,Salary,player_id
1985-86,Indiana Pacers,NBA,"$987,000",tisdawa01
1987-88,Indiana Pacers,NBA,"$1,000,000",tisdawa01
1988-89,Indiana Pacers,NBA,"$1,000,000",tisdawa01
1989-90,Sacramento Kings,NBA,"$2,500,000",tisdawa01
1990-91,Sacramento Kings,NBA,"$2,330,000",tisdawa01
1991-92,Sacramento Kings,NBA,"$2,333,000",tisdawa01
1992-93,Sacramento Kings,NBA,"$2,333,000",tisdawa01
1993-94,Sacramento Kings,NBA,"$2,333,000",tisdawa01
1994-95,Phoenix Suns,NBA,"$850,000",tisdawa01
1995-96,Phoenix Suns,NBA,"$3,475,000",tisdawa01
1996-97,Phoenix Suns,NBA,"$3,475,000",tisdawa01
Career,(may be incomplete),,"$22,616,000",tisdawa01
