Season,Team,Lg,Salary,player_id
2011-12,San Antonio Spurs,NBA,"$1,028,400",josepco01
2012-13,San Antonio Spurs,NBA,"$1,105,560",josepco01
2013-14,San Antonio Spurs,NBA,"$1,120,920",josepco01
2014-15,San Antonio Spurs,NBA,"$2,023,261",josepco01
2015-16,Toronto Raptors,NBA,"$7,000,000",josepco01
2016-17,Toronto Raptors,NBA,"$7,330,000",josepco01
2017-18,Indiana Pacers,NBA,"$7,630,000",josepco01
2018-19,Indiana Pacers,NBA,"$7,945,000",josepco01
2019-20,Sacramento Kings,NBA,"$12,000,000",josepco01
2020-21,Detroit Pistons,NBA,"$12,600,000",josepco01
2021-22,Detroit Pistons,NBA,"$7,310,000",josepco01
Career,(may be incomplete),,"$67,093,141",josepco01
