Season,Team,Lg,Salary,player_id
2005-06,Sacramento Kings,NBA,"$1,016,400",garcifr01
2006-07,Sacramento Kings,NBA,"$1,092,600",garcifr01
2007-08,Sacramento Kings,NBA,"$1,168,800",garcifr01
2008-09,Sacramento Kings,NBA,"$1,983,454",garcifr01
2009-10,Sacramento Kings,NBA,"$5,800,000",garcifr01
2010-11,Sacramento Kings,NBA,"$5,500,000",garcifr01
2011-12,Sacramento Kings,NBA,"$5,800,000",garcifr01
2012-13,Houston Rockets,NBA,"$6,100,000",garcifr01
2013-14,Houston Rockets,NBA,"$1,265,977",garcifr01
2014-15,Houston Rockets,NBA,"$1,316,809",garcifr01
Career,(may be incomplete),,"$31,044,040",garcifr01
