Season,Team,Lg,Salary,player_id
2019-20,Miami Heat,NBA,"$898,310",okpalkz01
2020-21,Miami Heat,NBA,"$1,517,981",okpalkz01
2021-22,Oklahoma City Thunder,NBA,"$1,782,621",okpalkz01
Career,(may be incomplete),,"$4,198,912",okpalkz01
