Season,Team,Lg,Salary,player_id
1988-89,Miami Heat,NBA,"$300,000",edwarke01
1990-91,Miami Heat,NBA,"$425,000",edwarke01
1991-92,Miami Heat,NBA,"$600,000",edwarke01
1992-93,Miami Heat,NBA,"$750,000",edwarke01
1993-94,New Jersey Nets,NBA,"$1,200,000",edwarke01
1994-95,New Jersey Nets,NBA,"$1,560,000",edwarke01
1995-96,New Jersey Nets,NBA,"$1,920,000",edwarke01
1996-97,New Jersey Nets,NBA,"$2,280,000",edwarke01
1997-98,New Jersey Nets,NBA,"$2,640,000",edwarke01
2000-01,Vancouver Grizzlies,NBA,"$1,000,000",edwarke01
Career,(may be incomplete),,"$12,675,000",edwarke01
