Season,Team,Lg,Salary,player_id
1993-94,Philadelphia 76ers,NBA,"$150,000",currymi01
1996-97,Detroit Pistons,NBA,"$400,000",currymi01
1997-98,Milwaukee Bucks,NBA,"$500,000",currymi01
1998-99,Milwaukee Bucks,NBA,"$550,000",currymi01
1999-00,Detroit Pistons,NBA,"$2,000,000",currymi01
2000-01,Detroit Pistons,NBA,"$2,200,000",currymi01
2001-02,Detroit Pistons,NBA,"$2,400,000",currymi01
2002-03,Detroit Pistons,NBA,"$2,600,000",currymi01
2003-04,Toronto Raptors,NBA,"$2,800,000",currymi01
2004-05,Indiana Pacers,NBA,"$845,122",currymi01
Career,(may be incomplete),,"$14,445,122",currymi01
