Season,Team,Lg,Salary,player_id
2013-14,Philadelphia 76ers,NBA,"$3,172,320",noelne01
2014-15,Philadelphia 76ers,NBA,"$3,315,120",noelne01
2015-16,Philadelphia 76ers,NBA,"$3,457,800",noelne01
2016-17,Dallas Mavericks,NBA,"$4,384,490",noelne01
2017-18,Dallas Mavericks,NBA,"$4,187,599",noelne01
2018-19,Oklahoma City Thunder,NBA,"$1,757,429",noelne01
2019-20,Oklahoma City Thunder,NBA,"$2,028,594",noelne01
2020-21,New York Knicks,NBA,"$5,000,000",noelne01
2021-22,New York Knicks,NBA,"$8,800,000",noelne01
Career,(may be incomplete),,"$36,103,352",noelne01
