Season,Team,Lg,Salary,player_id
1989-90,San Antonio Spurs,NBA,"$1,800,000",elliose01
1990-91,San Antonio Spurs,NBA,"$1,800,000",elliose01
1991-92,San Antonio Spurs,NBA,"$1,802,000",elliose01
1992-93,San Antonio Spurs,NBA,"$1,802,000",elliose01
1993-94,Detroit Pistons,NBA,"$1,807,000",elliose01
1994-95,San Antonio Spurs,NBA,"$1,350,000",elliose01
1995-96,San Antonio Spurs,NBA,"$5,333,000",elliose01
1996-97,San Antonio Spurs,NBA,"$5,333,000",elliose01
1997-98,San Antonio Spurs,NBA,"$5,333,333",elliose01
1998-99,San Antonio Spurs,NBA,"$5,333,000",elliose01
1999-00,San Antonio Spurs,NBA,"$5,433,333",elliose01
2000-01,San Antonio Spurs,NBA,"$5,300,000",elliose01
Career,(may be incomplete),,"$42,426,666",elliose01
