Season,Team,Lg,Salary,player_id
2012-13,Golden State Warriors,NBA,"$473,604",bazemke01
2013-14,Golden State Warriors,NBA,"$788,872",bazemke01
2014-15,Atlanta Hawks,NBA,"$2,000,000",bazemke01
2015-16,Atlanta Hawks,NBA,"$2,000,000",bazemke01
2016-17,Atlanta Hawks,NBA,"$15,730,338",bazemke01
2017-18,Atlanta Hawks,NBA,"$16,910,113",bazemke01
2018-19,Atlanta Hawks,NBA,"$18,089,887",bazemke01
2019-20,Sacramento Kings,NBA,"$19,269,662",bazemke01
2020-21,Golden State Warriors,NBA,"$1,620,564",bazemke01
2021-22,Los Angeles Lakers,NBA,"$2,401,537",bazemke01
Career,(may be incomplete),,"$79,284,577",bazemke01
