Season,Team,Lg,Salary,player_id
2019-20,Boston Celtics,NBA,"$3,458,400",langfro01
2020-21,Boston Celtics,NBA,"$3,631,200",langfro01
2021-22,San Antonio Spurs,NBA,"$3,804,360",langfro01
Career,(may be incomplete),,"$10,893,960",langfro01
