Season,Team,Lg,Salary,player_id
1985-86,Los Angeles Lakers,NBA,"$128,750",greenac01
1987-88,Los Angeles Lakers,NBA,"$218,750",greenac01
1988-89,Los Angeles Lakers,NBA,"$269,000",greenac01
1989-90,Los Angeles Lakers,NBA,"$1,500,000",greenac01
1990-91,Los Angeles Lakers,NBA,"$1,750,000",greenac01
1991-92,Los Angeles Lakers,NBA,"$1,750,000",greenac01
1992-93,Los Angeles Lakers,NBA,"$1,750,000",greenac01
1993-94,Phoenix Suns,NBA,"$1,885,000",greenac01
1994-95,Phoenix Suns,NBA,"$6,472,600",greenac01
1995-96,Phoenix Suns,NBA,"$6,473,000",greenac01
1996-97,Dallas Mavericks,NBA,"$4,851,000",greenac01
1997-98,Dallas Mavericks,NBA,"$5,095,088",greenac01
1998-99,Dallas Mavericks,NBA,"$5,125,088",greenac01
1999-00,Los Angeles Lakers,NBA,"$1,700,000",greenac01
2000-01,Miami Heat,NBA,"$2,250,000",greenac01
Career,(may be incomplete),,"$41,218,276",greenac01
