Season,Team,Lg,Salary,player_id
2001-02,Boston Celtics,NBA,"$1,608,840",johnsjo02
2002-03,Phoenix Suns,NBA,"$1,729,560",johnsjo02
2003-04,Phoenix Suns,NBA,"$1,850,160",johnsjo02
2004-05,Phoenix Suns,NBA,"$2,358,954",johnsjo02
2005-06,Atlanta Hawks,NBA,"$12,000,000",johnsjo02
2006-07,Atlanta Hawks,NBA,"$12,744,189",johnsjo02
2007-08,Atlanta Hawks,NBA,"$13,488,377",johnsjo02
2008-09,Atlanta Hawks,NBA,"$14,232,567",johnsjo02
2009-10,Atlanta Hawks,NBA,"$14,976,754",johnsjo02
2010-11,Atlanta Hawks,NBA,"$16,324,500",johnsjo02
2011-12,Atlanta Hawks,NBA,"$18,038,573",johnsjo02
2012-13,Brooklyn Nets,NBA,"$19,752,645",johnsjo02
2013-14,Brooklyn Nets,NBA,"$21,466,718",johnsjo02
2014-15,Brooklyn Nets,NBA,"$23,180,790",johnsjo02
2015-16,Brooklyn Nets,NBA,"$24,894,863",johnsjo02
2015-16,Miami Heat,NBA,"$414,481",johnsjo02
2016-17,Utah Jazz,NBA,"$11,000,000",johnsjo02
2017-18,Sacramento Kings,NBA,"$9,505,000",johnsjo02
2017-18,Houston Rockets,NBA,"$473,835",johnsjo02
2019-20,Detroit Pistons,NBA,"$220,000",johnsjo02
2021-22,Boston Celtics,NBA,"$151,821",johnsjo02
Career,(may be incomplete),,"$220,412,627",johnsjo02
