Season,Team,Lg,Salary,player_id
1998-99,Golden State Warriors,NBA,"$1,940,000",jamisan01
1999-00,Golden State Warriors,NBA,"$2,503,800",jamisan01
2000-01,Golden State Warriors,NBA,"$2,678,400",jamisan01
2001-02,Golden State Warriors,NBA,"$3,388,176",jamisan01
2002-03,Golden State Warriors,NBA,"$10,067,750",jamisan01
2003-04,Dallas Mavericks,NBA,"$11,326,219",jamisan01
2004-05,Washington Wizards,NBA,"$12,584,688",jamisan01
2005-06,Washington Wizards,NBA,"$13,843,156",jamisan01
2006-07,Washington Wizards,NBA,"$15,101,625",jamisan01
2007-08,Washington Wizards,NBA,"$16,360,094",jamisan01
2008-09,Washington Wizards,NBA,"$9,923,285",jamisan01
2009-10,Cleveland Cavaliers,NBA,"$11,641,095",jamisan01
2010-11,Cleveland Cavaliers,NBA,"$13,358,905",jamisan01
2011-12,Cleveland Cavaliers,NBA,"$15,076,715",jamisan01
2012-13,Los Angeles Lakers,NBA,"$1,352,181",jamisan01
2013-14,Los Angeles Clippers,NBA,"$1,399,507",jamisan01
Career,(may be incomplete),,"$142,545,596",jamisan01
